candidate_name	family	module_variant	region_mode	top_window_k	beta_region	beta_repeat	beta_hairpin	top_k	universe_genes	truth_genes	overlap	precision	recall	expected_random	fold_enrichment	hypergeom_pvalue
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.5	500	55382	283	20	0.04	0.0706713780918728	2.5549817630276985	7.827844522968198	2.2423328675702543e-12
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.5	1000	55382	283	29	0.029	0.10247349823321555	5.109963526055397	5.6751872791519435	7.797131919939728e-14
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.5	50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.5	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.5	200	55382	283	5	0.025	0.0176678445229682	1.0219927052110793	4.8924028268551245	0.0037989370069228213
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.5	500	55382	283	13	0.026	0.045936395759717315	2.5549817630276985	5.088098939929329	2.263464916092866e-06
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.5	1000	55382	283	28	0.028	0.0989399293286219	5.109963526055397	5.479491166077739	4.97255620884486e-13
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	1.0	50	55382	283	2	0.04	0.007067137809187279	0.25549817630276983	7.827844522968198	0.027132982367874585
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	1.0	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	1.0	200	55382	283	5	0.025	0.0176678445229682	1.0219927052110793	4.8924028268551245	0.0037989370069228213
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	1.0	500	55382	283	8	0.016	0.028268551236749116	2.5549817630276985	3.1311378091872792	0.004483575680128182
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	1.0	1000	55382	283	17	0.017	0.06007067137809187	5.109963526055397	3.3268339222614842	1.9009548146041873e-05
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	1.0	50	55382	283	2	0.04	0.007067137809187279	0.25549817630276983	7.827844522968198	0.027132982367874585
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	1.0	100	55382	283	2	0.02	0.007067137809187279	0.5109963526055397	3.913922261484099	0.09303431418815125
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	1.0	200	55382	283	6	0.03	0.02120141342756184	1.0219927052110793	5.8708833922261485	0.0006083877960392694
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	1.0	500	55382	283	8	0.016	0.028268551236749116	2.5549817630276985	3.1311378091872792	0.004483575680128182
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	1.0	1000	55382	283	15	0.015	0.053003533568904596	5.109963526055397	2.9354416961130743	0.00022890463384849728
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	1.0	50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	1.0	100	55382	283	5	0.05	0.0176678445229682	0.5109963526055397	9.784805653710249	0.00017036480270641945
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	1.0	200	55382	283	10	0.05	0.0353356890459364	1.0219927052110793	9.784805653710249	9.909349489485255e-08
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	1.0	500	55382	283	18	0.036	0.0636042402826855	2.5549817630276985	7.045060070671378	1.5899904551746693e-10
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	1.0	1000	55382	283	24	0.024	0.08480565371024736	5.109963526055397	4.696706713780919	5.472604756372452e-10
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	1.0	50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	1.0	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	1.0	200	55382	283	5	0.025	0.0176678445229682	1.0219927052110793	4.8924028268551245	0.0037989370069228213
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	1.0	500	55382	283	16	0.032	0.05653710247349823	2.5549817630276985	6.2622756183745585	8.900603628401322e-09
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	1.0	1000	55382	283	26	0.026	0.09187279151943463	5.109963526055397	5.088098939929329	1.7942153437391282e-11
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	1.0	0.0	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	1.0	0.0	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	1.0	0.0	200	55382	283	5	0.025	0.0176678445229682	1.0219927052110793	4.8924028268551245	0.0037989370069228213
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	1.0	0.0	500	55382	283	9	0.018	0.03180212014134275	2.5549817630276985	3.522530035335689	0.0011916038303980744
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	1.0	0.0	1000	55382	283	20	0.02	0.0706713780918728	5.109963526055397	3.913922261484099	2.9323419008152464e-07
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	1.0	0.0	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	1.0	0.0	100	55382	283	2	0.02	0.007067137809187279	0.5109963526055397	3.913922261484099	0.09303431418815125
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	1.0	0.0	200	55382	283	4	0.02	0.014134275618374558	1.0219927052110793	3.913922261484099	0.01981586278725628
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	1.0	0.0	500	55382	283	8	0.016	0.028268551236749116	2.5549817630276985	3.1311378091872792	0.004483575680128182
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	1.0	0.0	1000	55382	283	15	0.015	0.053003533568904596	5.109963526055397	2.9354416961130743	0.00022890463384849728
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.0	50	55382	283	0	0.0	0.0	0.25549817630276983	0.0	1.0
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.0	100	55382	283	1	0.01	0.0035335689045936395	0.5109963526055397	1.9569611307420496	0.4011631126092233
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.0	200	55382	283	1	0.005	0.0035335689045936395	1.0219927052110793	0.9784805653710248	0.641728005101488
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.0	500	55382	283	1	0.002	0.0035335689045936395	2.5549817630276985	0.3913922261484099	0.9237068208620115
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.0	1000	55382	283	4	0.004	0.014134275618374558	5.109963526055397	0.7827844522968198	0.7533727873321486
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.0	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.0	100	55382	283	1	0.01	0.0035335689045936395	0.5109963526055397	1.9569611307420496	0.4011631126092233
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.0	200	55382	283	1	0.005	0.0035335689045936395	1.0219927052110793	0.9784805653710248	0.641728005101488
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.0	500	55382	283	4	0.008	0.014134275618374558	2.5549817630276985	1.5655689045936396	0.25354752190969065
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.0	1000	55382	283	10	0.01	0.0353356890459364	5.109963526055397	1.9569611307420496	0.03421723705980996
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	1.0	0.1	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	1.0	0.1	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	1.0	0.1	200	55382	283	5	0.025	0.0176678445229682	1.0219927052110793	4.8924028268551245	0.0037989370069228213
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	1.0	0.1	500	55382	283	10	0.02	0.0353356890459364	2.5549817630276985	3.913922261484099	0.00028533899482558237
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	1.0	0.1	1000	55382	283	18	0.018	0.0636042402826855	5.109963526055397	3.522530035335689	5.004139436842379e-06
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	1.0	0.1	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	1.0	0.1	100	55382	283	2	0.02	0.007067137809187279	0.5109963526055397	3.913922261484099	0.09303431418815125
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	1.0	0.1	200	55382	283	3	0.015	0.01060070671378092	1.0219927052110793	2.9354416961130743	0.0835850633759181
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	1.0	0.1	500	55382	283	8	0.016	0.028268551236749116	2.5549817630276985	3.1311378091872792	0.004483575680128182
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	1.0	0.1	1000	55382	283	15	0.015	0.053003533568904596	5.109963526055397	2.9354416961130743	0.00022890463384849728
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.1	50	55382	283	0	0.0	0.0	0.25549817630276983	0.0	1.0
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.1	100	55382	283	1	0.01	0.0035335689045936395	0.5109963526055397	1.9569611307420496	0.4011631126092233
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.1	200	55382	283	2	0.01	0.007067137809187279	1.0219927052110793	1.9569611307420496	0.27236197757405844
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.1	500	55382	283	4	0.008	0.014134275618374558	2.5549817630276985	1.5655689045936396	0.25354752190969065
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.1	1000	55382	283	6	0.006	0.02120141342756184	5.109963526055397	1.1741766784452297	0.40353963082964406
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.1	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_1.0__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	1.0	0.1	100	55382	283	1	0.01	0.0035335689045936395	0.5109963526055397	1.9569611307420496	0.4011631126092233
